Details,Area,Adress,Price,ImageLink
:,150 ,Diamniadio Dakar,7000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/648487bd65c3cb24b8f0c2cf6718f41a/-/horizon-files-prod/ed/picture/qgqwm4mn/f98f4c2e9f949441b97b5668253189141f3ae32f.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/771d0d2cf5a7e89ed3de58c74d6bed27/-/horizon-files-prod/ed/picture/qgqwm4mn/f98f4c2e9f949441b97b5668253189141f3ae32f.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/80a097495216078090479dd636faebc1/-/horizon-files-prod/ed/picture/qgqwm4mn/f98f4c2e9f949441b97b5668253189141f3ae32f.jpg 1080w"
:,"1,400 ",Almadies Dakar,1200000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/ecff1ef3a3be74be02df7651eb898a4d/-/horizon-files-prod/ed/picture/q6xkrq86/c67b5d5e73e051a38d57396d4d57bcd30e451b2b.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/c247b4f24df448932b7e27b75138cfa3/-/horizon-files-prod/ed/picture/q6xkrq86/c67b5d5e73e051a38d57396d4d57bcd30e451b2b.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/aec66aaace0bc34c0425995afe20a2fe/-/horizon-files-prod/ed/picture/q6xkrq86/c67b5d5e73e051a38d57396d4d57bcd30e451b2b.jpg 1242w"
:,200 ,VDN Dakar,20000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c7525d047712821abc1fe212cd20537/-/horizon-files-prod/ed/picture/qm5p44rw/ab92ff23b384cc331a245a351f609976cfc6b59e.jpg 275w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/42ac7a568e8f0ae548008fddf75d5e34/-/horizon-files-prod/ed/picture/qm5p44rw/ab92ff23b384cc331a245a351f609976cfc6b59e.jpg 275w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/15f2fcf44bf4d68fc046ce3f67bc2b9f/-/horizon-files-prod/ed/picture/qm5p44rw/ab92ff23b384cc331a245a351f609976cfc6b59e.jpg 275w"
:,500 ,Virage Dakar,500000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/283ebf3b2ea77a565a55f1a33cca3b31/-/horizon-files-prod/ed/picture/qenqprzd/ff4052248fdf2018a18be4d37cf2c13cf446dd95.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/83c8c1d3d92001a65c5b8b2e8fe50e82/-/horizon-files-prod/ed/picture/qenqprzd/ff4052248fdf2018a18be4d37cf2c13cf446dd95.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/d6a7a02603e6ba63a7c77b3710b1091d/-/horizon-files-prod/ed/picture/qenqprzd/ff4052248fdf2018a18be4d37cf2c13cf446dd95.jpg 1242w"
:,300 ,Yoff Dakar,13000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/2556229609855c670ec6d840d41ed70d/-/horizon-files-prod/ed/picture/q0g786mz/d0acc4facceb041c581cd88da01397d6f5d07efa.png 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/bb272b54a4ec3423cccab737f5a53eb4/-/horizon-files-prod/ed/picture/q0g786mz/d0acc4facceb041c581cd88da01397d6f5d07efa.png 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/6eb9b2acb7fab8813dc8781758ad314f/-/horizon-files-prod/ed/picture/q0g786mz/d0acc4facceb041c581cd88da01397d6f5d07efa.png 1028w"
:,225 ,Popenguine Thiès,5000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/c6e2d9555d34c1b8c33a3a288a8f0d21/-/horizon-files-prod/ed/picture/qngpdrnk/920763fc136fb7aafa469cfe10992b3b4b803eb7.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/7e5f896a2ad5464c40fa485643877d02/-/horizon-files-prod/ed/picture/qngpdrnk/920763fc136fb7aafa469cfe10992b3b4b803eb7.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/6487e3eb9a11d0e7d01e3d6f856603a2/-/horizon-files-prod/ed/picture/qngpdrnk/920763fc136fb7aafa469cfe10992b3b4b803eb7.jpg 1920w"
:,200 ,Mamelles Dakar,150000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/41e8008b2033600492b96b1a39a7766e/-/horizon-files-prod/ed/picture/q78wjjrg/ac82582b7cf0e5d41e1d08edba96ad3feff67371.jpg 284w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/81c6bbf7b16f184c7516ee1edc7a7b1d/-/horizon-files-prod/ed/picture/q78wjjrg/ac82582b7cf0e5d41e1d08edba96ad3feff67371.jpg 284w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/ac97233e4f51399d876d028e091f6a92/-/horizon-files-prod/ed/picture/q78wjjrg/ac82582b7cf0e5d41e1d08edba96ad3feff67371.jpg 284w"
:,"2,145 ",Fann Dakar,1 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/7208127bdc8705eaabef954dda8333d4/-/horizon-files-prod/ed/picture/qxjp88z0/5c25e2103454c28170e31c2f6866fbd2dda1cc40.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/c29e1a22a6f108fde297dc8564048879/-/horizon-files-prod/ed/picture/qxjp88z0/5c25e2103454c28170e31c2f6866fbd2dda1cc40.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/83bd3ff45ff93a5306b5a30c591fe534/-/horizon-files-prod/ed/picture/qxjp88z0/5c25e2103454c28170e31c2f6866fbd2dda1cc40.jpg 1600w"
:,700 ,Parcelles Assainies Dakar,450000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/12affad4dae8da1f5a341a9e6b8a73e8/-/horizon-files-prod/ed/picture/qweprr80/65554bdbdc2bfe0a850eac2bfb2513ec3fac5559.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/9648b68a2bf92d46a904b107bdc0541e/-/horizon-files-prod/ed/picture/qweprr80/65554bdbdc2bfe0a850eac2bfb2513ec3fac5559.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/87bb9f4cabd8aa7522676272a9547fa2/-/horizon-files-prod/ed/picture/qweprr80/65554bdbdc2bfe0a850eac2bfb2513ec3fac5559.jpg 1600w"
:,150 ,Rufisque Dakar,2000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/dfbfd5b6dbcc4ba7e12fbd4b600e8fcd/-/horizon-files-prod/ed/picture/migrated/q95mvw0/738f779f335ee2b8af84e6c8dc83f3233780df3f.jpg 400w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/36f242d293b3ab9e3ca30bc884c5a842/-/horizon-files-prod/ed/picture/migrated/q95mvw0/738f779f335ee2b8af84e6c8dc83f3233780df3f.jpg 400w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/641204522818aa4afb705a0bad959f05/-/horizon-files-prod/ed/picture/migrated/q95mvw0/738f779f335ee2b8af84e6c8dc83f3233780df3f.jpg 400w"
:,150 ,Toubab dialo Dakar,5000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/f36225487a092ab3b6c3f6c334a55ce8/-/horizon-files-prod/ed/picture/q785dzkg/bfccc3bdf6531f1bf3f1c886cc453d74973b3b2a.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/a1532f08376e73e6a443c779d2fa5fe8/-/horizon-files-prod/ed/picture/q785dzkg/bfccc3bdf6531f1bf3f1c886cc453d74973b3b2a.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/9fe8d5c1fd27785cb7ebadb4ce3fc7a3/-/horizon-files-prod/ed/picture/q785dzkg/bfccc3bdf6531f1bf3f1c886cc453d74973b3b2a.jpg 1920w"
:,168 ,Rufisque Dakar,20000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/1aa725ceb8b26bc6b7e54944b5071713/-/horizon-files-prod/ed/picture/qwe29v5j/d269320defb08905931c717cb13665234416d7a0.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/aca7b9bd5148bd8537505c5d8983873b/-/horizon-files-prod/ed/picture/qwe29v5j/d269320defb08905931c717cb13665234416d7a0.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/1e7cb75dacfe0e4da694fc26aa67154e/-/horizon-files-prod/ed/picture/qwe29v5j/d269320defb08905931c717cb13665234416d7a0.jpg 1920w"
:,594 ,Hann maristes Dakar,29700000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/c82af09669158d4db8f86548475cc837/-/horizon-files-prod/ed/picture/q8v5jrkp/69e729533f7ddcaa006d2c0844e5ba0e319290ef.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/722c742c5c6e4746beafb47ae0569fc2/-/horizon-files-prod/ed/picture/q8v5jrkp/69e729533f7ddcaa006d2c0844e5ba0e319290ef.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/f6205a5cac690a71cb3d9d4f7669f91a/-/horizon-files-prod/ed/picture/q8v5jrkp/69e729533f7ddcaa006d2c0844e5ba0e319290ef.jpg 1920w"
:,150 ,Cité keur gorgui Dakar,1750000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/1699c8699a0afbaadf964978f324dbe5/-/horizon-files-prod/ed/picture/q0g7n7v6/c89b8719d5671762cbd808ef8430e667f6765d42.png 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/e146f26b0eee68d18b365f871e2526e5/-/horizon-files-prod/ed/picture/q0g7n7v6/c89b8719d5671762cbd808ef8430e667f6765d42.png 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/773813eda99b7aa4afa98b1e5c78d81d/-/horizon-files-prod/ed/picture/q0g7n7v6/c89b8719d5671762cbd808ef8430e667f6765d42.png 1284w"
:,"10,000 ",Diamniadio Dakar,400000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/db998cd0944747d69faccbc0f430c66d/-/horizon-files-prod/ed/picture/qm5ggwdm/9031283232dc9adc69d4b66e19f89075e868e79c.png 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/5048ef05c7304ce1be62495f7238ba52/-/horizon-files-prod/ed/picture/qm5ggwdm/9031283232dc9adc69d4b66e19f89075e868e79c.png 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/355b692aad8f22ab2996dec91f89fce0/-/horizon-files-prod/ed/picture/qm5ggwdm/9031283232dc9adc69d4b66e19f89075e868e79c.png 926w"
:,"2,000 ",Nguekhokh Thiès,65000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/eb7e1749d852b86f90f72b9e88635ce4/-/horizon-files-prod/ed/picture/q8v44477/81303c3469ab30e021482db6bdc356002659bbd8.png 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/7134c3d4bdd2279e689f55db8790d6da/-/horizon-files-prod/ed/picture/q8v44477/81303c3469ab30e021482db6bdc356002659bbd8.png 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/49ded03bcd01b0f1fea944e8a0292cff/-/horizon-files-prod/ed/picture/q8v44477/81303c3469ab30e021482db6bdc356002659bbd8.png 926w"
:,"8,500 ",Bambilor Dakar,220000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/eaa7db120f51ea824376333ec703a0c5/-/horizon-files-prod/ed/picture/qkr888zm/c1888b1933ae8a20e3f1a568d6b1488a11833088.png 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/8a9e27852f43a4e3b2006277cfe08bd9/-/horizon-files-prod/ed/picture/qkr888zm/c1888b1933ae8a20e3f1a568d6b1488a11833088.png 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/d402fc4355711dd09f639fcdcadccaae/-/horizon-files-prod/ed/picture/qkr888zm/c1888b1933ae8a20e3f1a568d6b1488a11833088.png 926w"
:,150 ,Diass Thiès,1700000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/9d90114f62479b0186dfeefd7ca6560a/-/horizon-files-prod/ed/picture/qq4dm2vk/1224d67bcf8f56cfbfb4833403c4c59f5541e42e.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/8f0b452677b86c837d76629adf599066/-/horizon-files-prod/ed/picture/qq4dm2vk/1224d67bcf8f56cfbfb4833403c4c59f5541e42e.jpg 591w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/1f7014c0f34266be9755312e81d9f7ef/-/horizon-files-prod/ed/picture/qq4dm2vk/1224d67bcf8f56cfbfb4833403c4c59f5541e42e.jpg 591w"
:,300 ,Mbour Thiès,8500000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/9ea9b050fcacb09033ab907b84a92596/-/horizon-files-prod/ed/picture/q6xkm087/e6b51db02ddc1b6ad560de1ed8b6d3843a8c9d32.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/f73aca097e25babcb8ce9c77d28df66e/-/horizon-files-prod/ed/picture/q6xkm087/e6b51db02ddc1b6ad560de1ed8b6d3843a8c9d32.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/e68e624764a8aaf96aa3f8fed4ca71c2/-/horizon-files-prod/ed/picture/q6xkm087/e6b51db02ddc1b6ad560de1ed8b6d3843a8c9d32.jpg 1920w"
:,225 ,Thiès Thiès,10000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/31a5586b7f3bc2e410834d20ac13bb8c/-/horizon-files-prod/ed/picture/q2jqgjqj/14d90e8dc1bcc7f444085b75c2d088ca060d4ad4.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/329ba76d68f2f277636e446b34823657/-/horizon-files-prod/ed/picture/q2jqgjqj/14d90e8dc1bcc7f444085b75c2d088ca060d4ad4.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/31d9148151e78bb2dba52ce1eebd614a/-/horizon-files-prod/ed/picture/q2jqgjqj/14d90e8dc1bcc7f444085b75c2d088ca060d4ad4.jpg 1920w"
:,150 ,Bambilor Dakar,3000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/2e8bf1674b0de69bbfb87b3c2b7f0a97/-eyJvciI6OTB9/horizon-files-prod/ed/picture/q0g7p0n8/35d27a36b28be9006fbf1da9243bf1eca5328a16.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/136bcbbe0c81386ad8ff49f8efa62421/-eyJvciI6OTB9/horizon-files-prod/ed/picture/q0g7p0n8/35d27a36b28be9006fbf1da9243bf1eca5328a16.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/081dba515bb4a0d999e177d977691ab7/-eyJvciI6OTB9/horizon-files-prod/ed/picture/q0g7p0n8/35d27a36b28be9006fbf1da9243bf1eca5328a16.jpg 864w"
:,150 ,Almadies 2 Dakar,25000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/5cd6edcd99a868f6590dbdd47157d7ec/-/horizon-files-prod/ed/picture/qpdm6m94/7ba4db373a5ec67d32d69c6f65c35b8177dbfe32.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/2265a0c8d1c59a991d2b866e9b17c634/-/horizon-files-prod/ed/picture/qpdm6m94/7ba4db373a5ec67d32d69c6f65c35b8177dbfe32.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/c6a0fff28d426c41391c0faba5282c68/-/horizon-files-prod/ed/picture/qpdm6m94/7ba4db373a5ec67d32d69c6f65c35b8177dbfe32.jpg 1020w"
:,150 ,Cité keur gorgui Dakar,1750000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/1699c8699a0afbaadf964978f324dbe5/-/horizon-files-prod/ed/picture/q0g7n7v6/c89b8719d5671762cbd808ef8430e667f6765d42.png 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/e146f26b0eee68d18b365f871e2526e5/-/horizon-files-prod/ed/picture/q0g7n7v6/c89b8719d5671762cbd808ef8430e667f6765d42.png 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/773813eda99b7aa4afa98b1e5c78d81d/-/horizon-files-prod/ed/picture/q0g7n7v6/c89b8719d5671762cbd808ef8430e667f6765d42.png 1284w"
6116318,200 ,Mboro Thiès,3500000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/1fdb5f485f03d7bd7bfc6e76ec4bd240/-/horizon-files-prod/ed/picture/qde7wnr4/1583d4091f12c4d296d5253876f74057adcaa2f6.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/876765c726bdd3e15d5ac59747140ad9/-/horizon-files-prod/ed/picture/qde7wnr4/1583d4091f12c4d296d5253876f74057adcaa2f6.jpg 809w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/a77a0a7cd9efca35c00de8aa96aa3850/-/horizon-files-prod/ed/picture/qde7wnr4/1583d4091f12c4d296d5253876f74057adcaa2f6.jpg 809w"
:,150 ,Yene Dakar,1000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/3efbfa8d76cf4de001c30bf9e2ad923d/-/horizon-files-prod/ed/picture/qxjpj95n/12e9b8da9939951bcddccfeba1e6c18651603d82.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/4485bee3fb52596dcd784e8e01793012/-/horizon-files-prod/ed/picture/qxjpj95n/12e9b8da9939951bcddccfeba1e6c18651603d82.jpg 712w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/6b9d71fe1eb936a708b1334a21bb78e8/-/horizon-files-prod/ed/picture/qxjpj95n/12e9b8da9939951bcddccfeba1e6c18651603d82.jpg 712w"
1392781,225 ,Mbour Thiès,4000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/5d7915b9ccd973a9d3d72b7ddd10df4a/-/horizon-files-prod/ed/picture/qnzkr9k/de9d541df82396f12e88ba6cc43f0d31a7dff73c.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/60c185e5587f5afba8635f4e24944543/-/horizon-files-prod/ed/picture/qnzkr9k/de9d541df82396f12e88ba6cc43f0d31a7dff73c.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/64a7ea4ed328dce7e6eea7716937f918/-/horizon-files-prod/ed/picture/qnzkr9k/de9d541df82396f12e88ba6cc43f0d31a7dff73c.jpg 1000w"
:,"1,000 ",Bayakh Dakar,60000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/8b05c9d8e01e30c82fff0f02e0c64f43/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/q44n48v4/f8b600e0061e0943f35827113ed38dd637a3dcbf.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/44d71efc409873af0288dd26829d017f/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/q44n48v4/f8b600e0061e0943f35827113ed38dd637a3dcbf.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/1b1a261383413bbe2c2e96d2027fd5df/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/q44n48v4/f8b600e0061e0943f35827113ed38dd637a3dcbf.jpg 1920w"
:,200 ,Kounoune Dakar,16000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/f24ac621c4537abcf8ae337a4aab0faa/-/horizon-files-prod/ed/picture/qwqn06j/1b1646ecf73e2d5d54d0a976e67b0157be82ea23.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/917bcf11f0702989687eb33809b3c0a9/-/horizon-files-prod/ed/picture/qwqn06j/1b1646ecf73e2d5d54d0a976e67b0157be82ea23.jpg 720w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/2fda1844fd473a7bebb55094e533f526/-/horizon-files-prod/ed/picture/qwqn06j/1b1646ecf73e2d5d54d0a976e67b0157be82ea23.jpg 720w"
:,500 ,Mboro Thiès,899000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/2f9f0628503fcb6ea4c482ee32ba88ac/-/horizon-files-prod/ed/picture/qenv5xgd/bc3e11fffcdfa7532d361e81be9b31f7977888e7.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/99acfc78ff31a6eb3502f3968eb4894e/-/horizon-files-prod/ed/picture/qenv5xgd/bc3e11fffcdfa7532d361e81be9b31f7977888e7.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/cbc6cecb78c10b8a6c97aa5dbf54c0ad/-/horizon-files-prod/ed/picture/qenv5xgd/bc3e11fffcdfa7532d361e81be9b31f7977888e7.jpg 1080w"
:,"1,465 ",Nguering Thiès,70500000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/238ae8f36b9a01464fbd0d2ec2efcfc1/-/horizon-files-prod/ed/picture/qenv5q8x/77e0f0a7d45e7944964da97a427055e3a851cf12.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/fb01d2dccc730bd4cd03bface712cedb/-/horizon-files-prod/ed/picture/qenv5q8x/77e0f0a7d45e7944964da97a427055e3a851cf12.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/468ad0d66c38dfce71dbf7d395f0ce1d/-/horizon-files-prod/ed/picture/qenv5q8x/77e0f0a7d45e7944964da97a427055e3a851cf12.jpg 1080w"
:,150 ,Rufisque Dakar,14000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/ad83cbbae2d39871d8048d2a2a47a07b/-/horizon-files-prod/ed/picture/qgqwqve2/b7ff04e94088612b02c0134e06c3e32f1d1f8c61.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/026f9d3b9fbbe9cbcab141ae7fbbe178/-/horizon-files-prod/ed/picture/qgqwqve2/b7ff04e94088612b02c0134e06c3e32f1d1f8c61.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/032b7aaf3490c22e9f7f7813674b1de6/-/horizon-files-prod/ed/picture/qgqwqve2/b7ff04e94088612b02c0134e06c3e32f1d1f8c61.jpg 1280w"
:,225 ,Diass Thiès,2000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/e7ccad7ab206a39960b98b2ae5937bce/-/horizon-files-prod/ed/picture/qrzvpejx/171d0ea6d94e86e52ddc1d57c651c860f17dd192.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/5f946afa056cf5bed8521251f3167190/-/horizon-files-prod/ed/picture/qrzvpejx/171d0ea6d94e86e52ddc1d57c651c860f17dd192.jpg 810w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/c1dcaf9eb1b9ac5a83429dd5361b8961/-/horizon-files-prod/ed/picture/qrzvpejx/171d0ea6d94e86e52ddc1d57c651c860f17dd192.jpg 810w"
:,"1,150 ",Virage Dakar,920000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/f54d21fe30157dd12b684bdb2fd0a10f/-/horizon-files-prod/ed/picture/qv4w4gvk/39c5bb6e89fe900ba790913423f84689594a1a7a.png 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/fd36fee750a2d3eb823aa7ff64d22ea0/-/horizon-files-prod/ed/picture/qv4w4gvk/39c5bb6e89fe900ba790913423f84689594a1a7a.png 689w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/ed1a2b6888965f8461c5e381280b4869/-/horizon-files-prod/ed/picture/qv4w4gvk/39c5bb6e89fe900ba790913423f84689594a1a7a.png 689w"
:,150 ,Yoff Dakar,18000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/fb6cda99d39096a79e0e459f25281e3e/-/horizon-files-prod/ed/picture/q0g7nvjd/6f5d45c44c278d3dd96b637081143ddc3305f719.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/2b88b6070a895dd39409642a4748d4e6/-/horizon-files-prod/ed/picture/q0g7nvjd/6f5d45c44c278d3dd96b637081143ddc3305f719.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/547714dccbddf47463a810e543c3d932/-/horizon-files-prod/ed/picture/q0g7nvjd/6f5d45c44c278d3dd96b637081143ddc3305f719.jpg 1920w"
5573007,"13,739 ",Rufisque Dakar,120000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/709b3aea1d9bfd5a3d6a3d5e998ccca8/-/horizon-files-prod/ed/picture/qq44e5gv/6d7bcd2afb3bf11c8f53a2228d5eef5673ae62a4.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/ac045281f5e0aad644967e458dbd9d72/-/horizon-files-prod/ed/picture/qq44e5gv/6d7bcd2afb3bf11c8f53a2228d5eef5673ae62a4.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/da7202bbd1db962f6778ef1482281dea/-/horizon-files-prod/ed/picture/qq44e5gv/6d7bcd2afb3bf11c8f53a2228d5eef5673ae62a4.jpg 1015w"
:,790 ,Nguering Thiès,44000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/3d964eb48b36da31e6516c6a720ae6b6/-/horizon-files-prod/ed/picture/qm5g55gr/d700a17888839a42a438cb20b2a01017fc6b006c.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/766e59070a1f12bd7796cc815781a92f/-/horizon-files-prod/ed/picture/qm5g55gr/d700a17888839a42a438cb20b2a01017fc6b006c.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/b650863b776cd908dbc78e19809bfa1d/-/horizon-files-prod/ed/picture/qm5g55gr/d700a17888839a42a438cb20b2a01017fc6b006c.jpg 1080w"
:,500 ,Almadies Dakar,1500000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/23664616cdbe68090009af9b2ed6fca6/-/horizon-files-prod/ed/picture/q785q9gg/0afbf7a9c75a3d733fd6fd99882e1307ee4703c5.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/00e41f0eabda60e9e62845ccd690fdd5/-/horizon-files-prod/ed/picture/q785q9gg/0afbf7a9c75a3d733fd6fd99882e1307ee4703c5.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/5016fc396e555ca304c95ed20a7c1fcf/-/horizon-files-prod/ed/picture/q785q9gg/0afbf7a9c75a3d733fd6fd99882e1307ee4703c5.jpg 1080w"
:,680 ,Virage Dakar,450000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/72865f9e189b08588ce29dfb3164d384/-/horizon-files-prod/ed/picture/qrzv6jjm/2ee0bf4d7e82b928a16af30f946f9c3bb6790272.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/edeefc032689286ae9923f25448cb926/-/horizon-files-prod/ed/picture/qrzv6jjm/2ee0bf4d7e82b928a16af30f946f9c3bb6790272.jpg 720w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/9d85b66f34fd0d98c36587f030683e14/-/horizon-files-prod/ed/picture/qrzv6jjm/2ee0bf4d7e82b928a16af30f946f9c3bb6790272.jpg 720w"
